session,classification,signal,q,body_total,source,topics,is_ai,title,url,path,body_head_240
v1-PROMPT-EXPLORE,NOISE,2,0.91,17644,en.wikipedia.org,Color & Palette,0,Moral character - Wikipedia,https://en.wikipedia.org/wiki/Moral_character,,"# Moral character - Wikipedia  URL: https://en.wikipedia.org/wiki/Moral_character Fetched: 2026-06-03T20:20:31.431516 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Body (first 4000 chars, t"
v1-PROMPT-EXPLORE,NOISE,2,0.91,15602,en.wikipedia.org,Color & Palette,0,Virus hoax - Wikipedia,https://en.wikipedia.org/wiki/Virus_hoax,,"# Virus hoax - Wikipedia  URL: https://en.wikipedia.org/wiki/Virus_hoax Fetched: 2026-06-03T20:21:42.481753 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Body (first 4000 chars, total 15602"
v1-PROMPT-EXPLORE,NOISE,2,0.91,78609,en.wikipedia.org,Color & Palette,0,Video game console - Wikipedia,https://en.wikipedia.org/wiki/Video_game_console,,# Video game console - Wikipedia  URL: https://en.wikipedia.org/wiki/Video_game_console Fetched: 2026-06-03T20:21:50.686424 Published: 2018-11-27 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  
v1-PROMPT-EXPLORE,NOISE,2,0.91,36838,en.wikipedia.org,Color & Palette|Layout & Grid,0,Linnanmäki - Wikipedia,https://en.wikipedia.org/wiki/Linnanm%C3%A4ki,,# Linnanmäki - Wikipedia  URL: https://en.wikipedia.org/wiki/Linnanm%C3%A4ki Fetched: 2026-06-03T20:26:37.955183 Published: 2018-11-21 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Body (fi
v1-PROMPT-EXPLORE,NOISE,2,0.91,72509,en.wikipedia.org,Color & Palette|Web & UI,0,Procter & Gamble - Wikipedia,https://en.wikipedia.org/wiki/Procter_%26_Gamble,,# Procter & Gamble - Wikipedia  URL: https://en.wikipedia.org/wiki/Procter_%26_Gamble Fetched: 2026-06-03T20:26:44.430943 Published: 2025-06-05 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ##
v1-PROMPT-EXPLORE,NOISE,2,0.91,11019,en.wikipedia.org,Color & Palette,0,Model-driven engineering - Wikipedia,https://en.wikipedia.org/wiki/Model-driven_development,,# Model-driven engineering - Wikipedia  URL: https://en.wikipedia.org/wiki/Model-driven_development Fetched: 2026-06-03T20:52:00.657178 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Body (f
v1-PROMPT-EXPLORE,NOISE,2,0.91,78418,en.wikipedia.org,Color & Palette,0,BMW - Wikipedia,https://en.wikipedia.org/wiki/BMW,,"# BMW - Wikipedia  URL: https://en.wikipedia.org/wiki/BMW Fetched: 2026-06-03T21:01:13.853004 Published: 2025-09-10 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Body (first 4000 chars, tot"
v1-PROMPT-EXPLORE,NOISE,2,0.91,25476,en.wikipedia.org,Color & Palette,0,Trip distribution - Wikipedia,https://en.wikipedia.org/wiki/Trip_distribution,,# Trip distribution - Wikipedia  URL: https://en.wikipedia.org/wiki/Trip_distribution Fetched: 2026-06-03T21:01:35.572303 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Body (first 4000 char
v1-PROMPT-EXPLORE,NOISE,2,0.91,50968,en.wikipedia.org,Color & Palette|Music & Album,0,Hadestown - Wikipedia,https://en.wikipedia.org/wiki/Hadestown_(musical),,# Hadestown - Wikipedia  URL: https://en.wikipedia.org/wiki/Hadestown_(musical) Fetched: 2026-06-03T21:03:57.308854 Published: 2016-05-24 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Body 
v1-PROMPT-EXPLORE,NOISE,2,0.91,11917,en.wikipedia.org,Color & Palette,0,Infrastructure as code - Wikipedia,https://en.wikipedia.org/wiki/Infrastructure_as_code,,# Infrastructure as code - Wikipedia  URL: https://en.wikipedia.org/wiki/Infrastructure_as_code Fetched: 2026-06-03T21:05:12.113269 Published: 2015-05-14 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification:
v1-PROMPT-EXPLORE,NOISE,2,0.91,9953,en.wikipedia.org,Color & Palette,0,Category:CS1 maint: DOI inactive as of July 2025 - Wikipedia,https://en.wikipedia.org/wiki/Category:CS1_maint:_DOI_inactive_as_of_July_2025,,# Category:CS1 maint: DOI inactive as of July 2025 - Wikipedia  URL: https://en.wikipedia.org/wiki/Category:CS1_maint:_DOI_inactive_as_of_July_2025 Fetched: 2026-06-03T21:07:36.318936 Source: <function main.<locals>.<lambda> at 0x1057ae980>
v1-PROMPT-EXPLORE,NOISE,2,0.91,9452,en.wikipedia.org,Color & Palette,0,Hervé This - Wikipedia,https://en.wikipedia.org/wiki/Herv%C3%A9_This,,"# Hervé This - Wikipedia  URL: https://en.wikipedia.org/wiki/Herv%C3%A9_This Fetched: 2026-06-03T21:08:54.206349 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Body (first 4000 chars, total "
v1-PROMPT-EXPLORE,NOISE,2,0.91,20518,en.wikipedia.org,Color & Palette,0,For the Fallen - Wikipedia,https://en.wikipedia.org/wiki/Ode_of_Remembrance,,# For the Fallen - Wikipedia  URL: https://en.wikipedia.org/wiki/Ode_of_Remembrance Fetched: 2026-06-03T21:11:43.990893 Published: 2015-07-30 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## B
v1-PROMPT-EXPLORE,NOISE,2,0.91,28022,en.wikipedia.org,Color & Palette,0,Environmental journalism - Wikipedia,https://en.wikipedia.org/wiki/Environmental_journalism,,# Environmental journalism - Wikipedia  URL: https://en.wikipedia.org/wiki/Environmental_journalism Fetched: 2026-06-03T21:11:59.418907 Published: 2015-09-22 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classificat
v1-PROMPT-EXPLORE,NOISE,2,0.91,79746,en.wikipedia.org,Color & Palette,0,Dunkin' Donuts - Wikipedia,https://en.wikipedia.org/wiki/Dunkin%27_Donuts,,# Dunkin' Donuts - Wikipedia  URL: https://en.wikipedia.org/wiki/Dunkin%27_Donuts Fetched: 2026-06-03T21:12:22.362545 Published: 2013-07-31 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Bod
v1-PROMPT-EXPLORE,NOISE,2,0.91,27613,en.wikipedia.org,Color & Palette,0,Television in Italy - Wikipedia,https://en.wikipedia.org/wiki/Television_in_Italy,,# Television in Italy - Wikipedia  URL: https://en.wikipedia.org/wiki/Television_in_Italy Fetched: 2026-06-03T21:13:01.982112 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Body (first 4000 
v1-PROMPT-EXPLORE,NOISE,2,0.91,144235,en.wikipedia.org,Color & Palette,0,University of Cambridge - Wikipedia,https://en.wikipedia.org/wiki/University_of_Cambridge,,# University of Cambridge - Wikipedia  URL: https://en.wikipedia.org/wiki/University_of_Cambridge Fetched: 2026-06-03T21:14:03.689844 Published: 2023-06-08 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classificatio
v1-PROMPT-EXPLORE,NOISE,2,0.91,91448,en.wikipedia.org,Color & Palette,0,Perception - Wikipedia,https://en.wikipedia.org/wiki/Perception,,"# Perception - Wikipedia  URL: https://en.wikipedia.org/wiki/Perception Fetched: 2026-06-03T21:15:32.792574 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Body (first 4000 chars, total 91448"
v1-PROMPT-EXPLORE,NOISE,2,0.91,10502,en.wikipedia.org,Color & Palette,1,Civil Engineering Contractors Association - Wikipedia,https://en.wikipedia.org/wiki/Civil_Engineering_Contractors_Association,,# Civil Engineering Contractors Association - Wikipedia  URL: https://en.wikipedia.org/wiki/Civil_Engineering_Contractors_Association Fetched: 2026-06-03T21:17:19.379457 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91
v1-PROMPT-EXPLORE,NOISE,2,0.91,14689,en.wikipedia.org,Color & Palette|Web & UI,0,Racial hygiene - Wikipedia,https://en.wikipedia.org/wiki/Racial_hygiene,,"# Racial hygiene - Wikipedia  URL: https://en.wikipedia.org/wiki/Racial_hygiene Fetched: 2026-06-03T21:19:42.360485 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Body (first 4000 chars, tot"
v1-PROMPT-EXPLORE,NOISE,2,0.91,15334,en.wikipedia.org,Color & Palette|Web & UI,0,Castrop-Rauxel - Wikipedia,https://en.wikipedia.org/wiki/Castrop-Rauxel,,"# Castrop-Rauxel - Wikipedia  URL: https://en.wikipedia.org/wiki/Castrop-Rauxel Fetched: 2026-06-03T21:22:28.144874 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Body (first 4000 chars, tot"
v1-PROMPT-EXPLORE,NOISE,2,0.91,48330,en.wikipedia.org,Color & Palette|Architecture & Brutalism|Web & UI,0,List of National Historic Sites of Canada in Nova Scotia - Wikipedia,https://en.wikipedia.org/wiki/List_of_National_Historic_Sites_of_Canada_in_Nova_Scotia,,# List of National Historic Sites of Canada in Nova Scotia - Wikipedia  URL: https://en.wikipedia.org/wiki/List_of_National_Historic_Sites_of_Canada_in_Nova_Scotia Fetched: 2026-06-03T21:24:42.211529 Source: <function main.<locals>.<lambda>
v1-PROMPT-EXPLORE,NOISE,2,0.91,24820,en.wikipedia.org,Color & Palette,0,Kotaku - Wikipedia,https://en.wikipedia.org/wiki/Kotaku,,# Kotaku - Wikipedia  URL: https://en.wikipedia.org/wiki/Kotaku Fetched: 2026-06-03T21:26:51.962002 Published: 2004-10-04 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Body (first 4000 char
v1-PROMPT-EXPLORE,NOISE,2,0.91,14008,en.wikipedia.org,Color & Palette,0,Holding company - Wikipedia,https://en.wikipedia.org/wiki/Parent_company,,# Holding company - Wikipedia  URL: https://en.wikipedia.org/wiki/Parent_company Fetched: 2026-06-03T21:27:34.862046 Published: 1973-02-21 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Body
v1-PROMPT-EXPLORE,NOISE,2,0.91,30215,en.wikipedia.org,Color & Palette,0,Glassblowing - Wikipedia,https://en.wikipedia.org/wiki/Glassblower,,"# Glassblowing - Wikipedia  URL: https://en.wikipedia.org/wiki/Glassblower Fetched: 2026-06-03T21:27:58.726459 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Body (first 4000 chars, total 30"
v1-PROMPT-EXPLORE,NOISE,2,0.91,12786,en.wikipedia.org,Color & Palette|Web & UI,0,XMLHttpRequest - Wikipedia,https://en.wikipedia.org/wiki/XMLHttpRequest,,# XMLHttpRequest - Wikipedia  URL: https://en.wikipedia.org/wiki/XMLHttpRequest Fetched: 2026-06-03T21:28:03.157841 Published: 2005-06-16 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Body 
v1-PROMPT-EXPLORE,NOISE,2,0.91,14011,en.wikipedia.org,Color & Palette|Architecture & Brutalism|Web & UI,0,Pair programming - Wikipedia,https://en.wikipedia.org/wiki/Pair_programming,,# Pair programming - Wikipedia  URL: https://en.wikipedia.org/wiki/Pair_programming Fetched: 2026-06-03T21:29:52.685692 Published: 2004-10-13 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## B
v1-PROMPT-EXPLORE,NOISE,2,0.91,16574,en.wikipedia.org,Color & Palette,0,Zaibatsu - Wikipedia,https://en.wikipedia.org/wiki/Zaibatsu,,"# Zaibatsu - Wikipedia  URL: https://en.wikipedia.org/wiki/Zaibatsu Fetched: 2026-06-03T21:31:52.604930 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Body (first 4000 chars, total 16574 cha"
v1-PROMPT-EXPLORE,NOISE,2,0.91,8345,en.wikipedia.org,Color & Palette,0,Smoky quartz - Wikipedia,https://en.wikipedia.org/wiki/Smoky_quartz,,"# Smoky quartz - Wikipedia  URL: https://en.wikipedia.org/wiki/Smoky_quartz Fetched: 2026-06-03T21:33:10.809647 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Body (first 4000 chars, total 8"
v1-PROMPT-EXPLORE,NOISE,2,0.91,53791,en.wikipedia.org,Color & Palette,0,Walking - Wikipedia,https://en.wikipedia.org/wiki/Walking,,"# Walking - Wikipedia  URL: https://en.wikipedia.org/wiki/Walking Fetched: 2026-06-03T21:33:13.993644 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Body (first 4000 chars, total 53791 chars"
v1-PROMPT-EXPLORE,NOISE,2,0.91,32339,en.wikipedia.org,Color & Palette|Music & Album|Color & Vision Science,0,PubMed - Wikipedia,https://en.wikipedia.org/wiki/PMID_(identifier),,# PubMed - Wikipedia  URL: https://en.wikipedia.org/wiki/PMID_(identifier) Fetched: 2026-06-03T21:34:48.300368 Published: 2020-01-21 Source: <function main.<locals>.<lambda> at 0x1057ae980> Quality: 0.91 Classification: NOISE  ## Body (firs
v1-PROMPT-EXPLORE,UNCLASSIFIED,2,0.91,3597,northhouse.org,Material & 3D,0,Trial and Error: Working with Mockups,https://northhouse.org/blog/trial-and-error-working-with-mockups,,# Trial and Error: Working with Mockups  URL: https://northhouse.org/blog/trial-and-error-working-with-mockups Fetched: 2026-06-03T22:44:06.921351 Source: <function main.<locals>.<lambda> at 0x10850c930> Quality: 0.91 Classification: UNCLAS
v1-PROMPT-EXPLORE,NOISE,2,0.91,5486,sugarrae.com,Typography & Type|Color & Palette|Editorial & Print,0,Creating Firefox Quick Search Bookmarks,http://www.sugarrae.com/seo-sphere/creating-firefox-quick-search-bookmarks,,# Creating Firefox Quick Search Bookmarks  URL: http://www.sugarrae.com/seo-sphere/creating-firefox-quick-search-bookmarks Fetched: 2026-06-03T22:55:12.410636 Published: 2008-02-10T19:10:38+00:00 Source: <function main.<locals>.<lambda> at 
v1-PROMPT-EXPLORE,NOISE,2,0.91,9643,web.archive.org,Typography & Type|Color & Palette|Web & UI,0,The New York Times,https://web.archive.org/web/20231127122548/https://www.nytimes.com/privacy/cookie-policy,,# The New York Times  URL: https://web.archive.org/web/20231127122548/https://www.nytimes.com/privacy/cookie-policy Fetched: 2026-06-03T23:13:43.433514 Source: <function main.<locals>.<lambda> at 0x10850c930> Quality: 0.91 Classification: N
v1-PROMPT-EXPLORE,UNCLASSIFIED,2,0.91,4258,webexhibits.org,Color & Palette|Web & UI,0,Pigments through the Ages - Intro to the greens,http://www.webexhibits.org/pigments/indiv/color/greens.html,,# Pigments through the Ages - Intro to the greens  URL: http://www.webexhibits.org/pigments/indiv/color/greens.html Fetched: 2026-06-04T00:03:37.231572 Source: <function main.<locals>.<lambda> at 0x10850c930> Quality: 0.91 Classification: U
v1-PROMPT-EXPLORE,NOISE,2,0.91,5365,isoglosse.de,Typography & Type|Color & Palette,0,Juli 2015 - Isoglosse.,https://www.isoglosse.de/2015/07,,"# Juli 2015 - Isoglosse.  URL: https://www.isoglosse.de/2015/07 Fetched: 2026-06-04T00:32:45.578432 Source: <function main.<locals>.<lambda> at 0x10850c930> Quality: 0.91 Classification: NOISE  ## Body (first 4000 chars, total 5365 chars, ~"
v1-PROMPT-EXPLORE,NOISE,2,0.91,5182,kaleva.fi,Typography & Type|Color & Palette|Material & 3D,0,Kaleva Media Ura,https://www.kaleva.fi/ura,,"# Kaleva Media Ura  URL: https://www.kaleva.fi/ura Fetched: 2026-06-04T00:39:04.618522 Source: <function main.<locals>.<lambda> at 0x10850c930> Quality: 0.91 Classification: NOISE  ## Body (first 4000 chars, total 5182 chars, ~569 words)  K"
v1-PROMPT-EXPLORE,NOISE,2,0.91,5731,emagister.com,Typography & Type|Color & Palette|Color & Vision Science,0,Master en Enfermeria Forense y Criminal online EDUCA BUSINESS SCHOOL,https://www.emagister.com/cursolanding?idBusqueda=3655047&amp%3Bsid=27&amp%3Bpfichas=15572&amp%3Butm_source=elpais_america&amp%3Butm_medium=cpl&amp%3Butm_content=widget_america_home_centros_3&amp%3Butm_campaign=forense_educa,,# Master en Enfermeria Forense y Criminal online EDUCA BUSINESS SCHOOL  URL: https://www.emagister.com/cursolanding?idBusqueda=3655047&amp%3Bsid=27&amp%3Bpfichas=15572&amp%3Butm_source=elpais_america&amp%3Butm_medium=cpl&amp%3Butm_content=w
v1-PROMPT-EXPLORE,NOISE,2,0.91,13019,web.archive.org,Color & Palette|Web & UI,0,Texas Precancel Club Navigation Legend,https://web.archive.org/web/20160326092403/http://www.tx4.us/navigat.htm,,# Texas Precancel Club Navigation Legend  URL: https://web.archive.org/web/20160326092403/http://www.tx4.us/navigat.htm Fetched: 2026-06-04T01:49:57.458660 Source: <function main.<locals>.<lambda> at 0x10850c930> Quality: 0.91 Classificatio
v1-PROMPT-EXPLORE,UNCLASSIFIED,2,0.91,4910,politicamentecorretto.com,Typography & Type|Color & Palette,0,"ECOTONO. metamorfosi dei confini | 18-23 aprile 2023 | 24° SaloneSatellite 2023 | Fiera Milano, Rho ",https://www.politicamentecorretto.com/2023/03/18/ecotono-metamorfosi-dei-confini-18-23-aprile-2023-24-salonesatellite-2023-fiera-milano-rho,,"# ECOTONO. metamorfosi dei confini | 18-23 aprile 2023 | 24° SaloneSatellite 2023 | Fiera Milano, Rho - politicamentecorretto.com  URL: https://www.politicamentecorretto.com/2023/03/18/ecotono-metamorfosi-dei-confini-18-23-aprile-2023-24-sa"
v1-PROMPT-EXPLORE,NOISE,2,0.91,13019,web.archive.org,Color & Palette|Web & UI,0,Texas Precancel Club Navigation Legend,https://web.archive.org/web/20160326153218/http://www.tx4.us/navigat.htm,,# Texas Precancel Club Navigation Legend  URL: https://web.archive.org/web/20160326153218/http://www.tx4.us/navigat.htm Fetched: 2026-06-04T06:40:22.188142 Source: <function main.<locals>.<lambda> at 0x10850c930> Quality: 0.91 Classificatio
v2-overnight,ACCEPTED,2,0.91,4068,web.archive.org,Color & Palette|AI & Design|Editorial & Print,0,Element of Design Color,https://web.archive.org/web/20181223211158/http://wcs.k12.mi.us/cousino/wcsart/Art%20Foundatons%20Site/color.html,,"Element of Design Color 81 captures 31 Jan 2013 - 22 Oct 2025 Nov DEC Jan 23 2017 2018 2019 success fail About this capture COLLECTED BY Organization: Alexa Crawls Starting in 1996, Alexa Internet has been donating their crawl data to the I"
v2-overnight,ACCEPTED,2,0.91,3897,web.archive.org,AI & Design|Photography|Web & UI,0,This Striking Climate Change Visualization Is Now Customizable for Any Place on Earth,https://web.archive.org/web/20230416155036/https://gizmodo.com/this-striking-climate-change-visualization-is-now-custo-1835581866,,This Striking Climate Change Visualization Is Now Customizable for Any Place on Earth 23 captures 13 Jun 2021 - 04 Mar 2026 Mar APR May 16 2022 2023 2024 success fail About this capture COLLECTED BY Collection: Wikipedia Eventstream TIMESTA
v2-overnight,ACCEPTED,2,0.91,2684,web.archive.org,Web & UI|Typography & Type|AI & Design,0,Bill Verplank - Professional,https://web.archive.org/web/20080123153501/http://www.billverplank.com/professional.html,,"Bill Verplank - Professional 166 captures 09 Mar 2001 - 17 Nov 2025 Dec JAN Feb 23 2007 2008 2009 success fail About this capture COLLECTED BY Organization: Alexa Crawls Starting in 1996, Alexa Internet has been donating their crawl data to"
v2-overnight,ACCEPTED,2,0.91,3596,web.archive.org,Web & UI|AI & Design|Minimalism,0,Shneiderman's Eight Golden Rules of Interface Design,https://web.archive.org/web/20170109012011/http://faculty.washington.edu/jtenenbg/courses/360/f04/sessions/schneidermanGoldenRules.html,,"Shneiderman's Eight Golden Rules of Interface Design 218 captures 14 Dec 2004 - 31 May 2026 Dec JAN Feb 09 2016 2017 2018 success fail About this capture COLLECTED BY Organization: Alexa Crawls Starting in 1996, Alexa Internet has been dona"
v2-overnight,ACCEPTED,2,0.91,3589,web.archive.org,Process & Studio|Web & UI|AI & Design,0,"Interaction 16 | 2.–4. March 2016 Helsinki, Finland",https://web.archive.org/web/20151117034042/http://interaction16.ixda.org/,,"Interaction 16 | 2.–4. March 2016 Helsinki, Finland 176 captures 12 Feb 2015 - 20 Jan 2026 Oct NOV Dec 17 2014 2015 2016 success fail About this capture COLLECTED BY Organization: Internet Archive These crawls are part of an effort to archi"
